Datetime,ID,Text,Target
2020-10-05 16:53:22,1313160362750021636,RT @TheCarlWeathers: #4 You can stand shoulder to shoulder with our soldiers and volunteers by continuing to support them and donating to A…,1
2020-10-05 16:53:22,1313160362469064704,RT @HagigatIbrahim1: Evidence of Armenia's attack on Azerbaijan's critical civilian infrastructure. The rocket landed near the power block…,0
2020-10-05 16:53:22,1313160361084956674,Evidence of Armenia's attack on Azerbaijan's critical civilian infrastructure. The rocket landed near the power blo… https://t.co/GsYwewgmCf,0
2020-10-05 16:53:21,1313160359923134466,Artsakh Defense Force reports that during a strong artillery strike they killed more then 200 Azerbaijanis.… https://t.co/9gbsyxVAEg,0
2020-10-05 16:53:21,1313160358572498944,RT @KarimiGunel: @b__huseynova Proof of Armenia's deliberate and targeted attack against critical civilian infrastructure of Azerbaijan. #M…,1
2020-10-05 16:53:21,1313160358232829953,"RT @ArmenianUnified: Since the very first day of the aggression unleashed by #Azerbaijan, the Azerbaijani Armed Forces have been targeting…",1
2020-10-05 16:53:21,1313160357536501771,"RT @ulviamammadova: 4 UN Resolutions, that Armenia prefers to ignore!!!!! 
#DoubleStandards #KarabakhisAzerbajian https://t.co/z7qOHJltM9",1
2020-10-05 16:53:20,1313160355623960583,RT @PauloBotta_1974: Irán (chiita) apoya a Armenia (cristiano)frente a Azerbaiyan (chiita) que cuenta con el apoyo de Israel (judío) y Turq…,0
2020-10-05 16:53:20,1313160353073770498,RT @WritesRights: #NagornoKarabakh: @amnesty calls on both sides to adhere to IHL &amp; protect civilians. Armenia &amp; Azerbaijan should both acc…,1
2020-10-05 16:53:19,1313160352209817600,"RT @Magooa_: Hikmet Hajiyev, spokesman for the Azerbaijani Presidency, twitted: “Indiscriminate Missile attacks are launched against Ganja,…",0
2020-10-05 16:53:19,1313160351823720448,"RT @Eire_QC: Just released footage of the capital of Nagorno-Karabakh, Stepanakert, under Azerbaijani bombardment on the 4th of october 202…",1
2020-10-05 16:53:19,1313160351614107649,"RT @TheCarlWeathers: #1 
Our Homeland is under attack. The future of the Armenian Nation is in peril. Azerbaijan and Turkey have launched a…",0
2020-10-05 16:53:19,1313160350590795777,"RT @SamirAhadoglu: #Armenia just launched multiple missiles targeting #Mingechevir reservoir of #Azerbaijan, aiming to destroy the dam &amp; wa…",1
2020-10-05 16:53:19,1313160350225793026,"@Helioprogenus @guyelster Lol, I don't see ''super free democratic armenia'' could save its ass from being a failed… https://t.co/vm75UepA0g",1
2020-10-05 16:53:19,1313160349487714306,RT @nataloush: LA Armenians are blocking off Sunset Blvd in front of CNN to demand proper coverage of the pre-planned war waged on Armenia…,1
2020-10-05 16:53:19,1313160348539781120,Evidence of Armenia's attack on Azerbaijan's critical civilian infrastructure. The rocket landed near the power blo… https://t.co/UAMZYYXJFU,0
2020-10-05 16:53:18,1313160348153782272,RT @lizohanesian: Los Angeles County has the largest population of Armenians outside of Armenia. There's a street in Glendale called Artsak…,0
2020-10-05 16:53:18,1313160347591880704,"RT @LukeDCoffey: 🚨Azerbaijani cities of Ganja &amp; Mingachevir under attack *again* by Armenia. Both cities are far from the frontlines. 

✔️G…",1
2020-10-05 16:53:18,1313160347331825669,"RT @narminyunis: ❗️❗️URGENT ❗️❗️
This is 2nd day that I woke up in my hometown -#Ganja - the 2nd largest city of Azerbaijan hearing rockets…",0
2020-10-05 16:53:18,1313160344408330247,RT @atatoyan: Ad Hoc Report @OmbudsArmenia on #Azerbaijani drones’ targeted attacks against peaceful population of #Armenia &amp; #Artsakh in g…,1
2020-10-05 16:53:17,1313160342952988675,"RT @HikmetHajiyev: Intensive missile/rocket attacks by Armenia against Ganja, Mingachevir, Barda,Tartar and other major cities of Azerbaija…",0
2020-10-05 16:53:17,1313160342546112512,RT @MayorOfLA: L.A. is proud to be home to the largest Armenian diaspora. We stand with the people of Armenia. I urge our leaders in Washin…,0
2020-10-05 16:53:17,1313160340599906307,RT @AlArabiya_Eng: #Azerbaijan’s President Aliyev demands that #Armenia set a timetable for withdrawing from the enclave of Nagorno-Karabak…,0
2020-10-05 16:53:17,1313160339899518981,"RT @ArmenianUnified: Since the very first day of the aggression unleashed by #Azerbaijan, the Azerbaijani Armed Forces have been targeting…",0
2020-10-05 16:53:16,1313160339186475012,"RT @wwwmodgovaz: 3rd BN of 1st motorized rifle regiment of armed forces of Armenia in the ""#Hadrut"" region leaving their combat positions w…",0
2020-10-05 16:53:16,1313160338502713346,Armenia - Azerbaigian. Collegamento con Mariano Giustino sul conflitto in Nagorno Karabakh https://t.co/f8wNODIYho,1
2020-10-05 16:53:16,1313160338372784131,"RT @KhadijaValizade: @azembassy_lv 2 schoolchildren,as  members of one destroyed family,were killed  by Armenian forces' attack to our shel…",1
2020-10-05 16:53:16,1313160338003689474,"RT @Finanzas_Times: GUERRA 🇦🇿 #Azerbaiyán 🇦🇲 #Armenia 

Bombardeo sobre #Stepanakert #Artsaj https://t.co/aZS7Ga9HNH",0
2020-10-05 16:53:16,1313160336573378561,"RT @France24_en: 🇦🇲 ""#Armenia, and the Armenian people will back the people of #NagornoKarabakh. We cannot leave them undefended.""

Watch t…",0
2020-10-05 16:53:15,1313160334723686400,"RT @Nicoleeexe: tw // vent

I don't think I've ever been this upset about something that doesn't directly affect me. I am crying and I've n…",0
2020-10-05 16:53:15,1313160334400794625,RT @arzu__z: Evidence of Armenia's attack on Azerbaijan's critical civilian infrastructure. The rocket landed near the power block in Minga…,1
2020-10-05 16:53:15,1313160334006517760,"RT @LukeDCoffey: 🚨Azerbaijani cities of Ganja &amp; Mingachevir under attack *again* by Armenia. Both cities are far from the frontlines. 

✔️G…",0
2020-10-05 16:53:15,1313160332043579394,"RT @LukeDCoffey: 🚨Azerbaijani cities of Ganja &amp; Mingachevir under attack *again* by Armenia. Both cities are far from the frontlines. 

✔️G…",1
2020-10-05 16:53:14,1313160328377757697,"Hikmat Hajiyev:  ""4 TOCHKA Short Range  Theatre Ballastic Missile to Mingachevir, industrial city of Azerbaijan  la… https://t.co/sKO0Xw0rgu",0
2020-10-05 16:53:14,1313160327798894592,"RT @trtworld: Armenia continues to launch missile attacks targeting civilian settlements in the Azerbaijani cities of Beylagan, Barda and T…",1
2020-10-05 16:53:14,1313160327375269890,🇦🇿 #KarabakhisAzerbaijan #Karabakh #AllForKarabakh #NagornoKarabakh #StopArmenianAggression #StopArmenianOccupation… https://t.co/430rRgaRgw,0
2020-10-05 16:53:13,1313160326448324611,"RT @ArmenianUnified: Since the very first day of the aggression unleashed by #Azerbaijan, the Azerbaijani Armed Forces have been targeting…",0
2020-10-05 16:53:13,1313160324388970496,RT @artak2020: Correspondent of Armenia TV Company Norayr Hovsepyan rescued an old women during Stepanakert bombing. Here is an example whe…,1
2020-10-05 16:53:13,1313160323428429827,RT @ArtsakhOmbuds: The first Ombudsman of the Republic of #Armenia Larisa Alaverdyan joins the #DontBeBlind campaign and calls upon interna…,1
2020-10-05 16:53:12,1313160321897558017,RT @KEurdekian: Kooyrigs has been tasked by Armenia as the organization that will provide medication to the hospitals. We have been providi…,0
2020-10-05 16:53:12,1313160321410924548,"2 schoolchildren,as members of one destroyed family,were killed  by Armenian forces' attack to our shell village of… https://t.co/3KTTglttQ8",0
2020-10-05 16:53:12,1313160320626700288,"RT @erikhalvorsen18: @JoyceWhiteVance * trump urged Neo Nazis to “stand by”

* trump’s own Nat Sec advisers warn he is a threat 

* Pompeo…",0
2020-10-05 16:53:12,1313160320395943936,RT @UNWatch: 🇹🇷 Turkey’s illegal practice of sending Syrian mercenaries to fight in the Eastern Mediterranean and Nagorno-Karabakh has been…,0
2020-10-05 16:53:12,1313160319158685697,"RT @Elnara51633400: The occupying regime of Armenia and inhumane servicemen attacked the Republic of Azerbaijan on the border with Armenia,…",0
2020-10-05 16:53:11,1313160318391123973,"RT @ArmenianUnified: Since the very first day of the aggression unleashed by #Azerbaijan, the Azerbaijani Armed Forces have been targeting…",1
2020-10-05 16:53:11,1313160317271257101,RT @lextalioner: Kamaz trucks which is sent to Armenia through Iran captured by Azerbaijan army. https://t.co/SLZAgvucWj,0
2020-10-05 16:53:11,1313160316847632385,"RT @laderechamedios: 🇦🇲 | #Armenia: cientos de miles de civiles se unen al Ejército Nacional para defender su país, su religión, su cultura…",1
2020-10-05 16:53:10,1313160313861279744,"RT @simonforco: Azerbaijan’s dictator sends Syrian mercenaries to the frontline, while Armenia’s democratically elected Prime Minister send…",0
2020-10-05 16:53:10,1313160311814455297,"2 schoolchildren,as  members of one destroyed family,were killed  by Armenian forces' attack to our shell village o… https://t.co/xfGmqCCKY9",0
2020-10-05 16:53:10,1313160311487242240,"RT @LukeDCoffey: 🚨Azerbaijani cities of Ganja &amp; Mingachevir under attack *again* by Armenia. Both cities are far from the frontlines. 

✔️G…",0
2020-10-05 16:53:10,1313160311277576193,RT @KEurdekian: Kooyrigs has been tasked by Armenia as the organization that will provide medication to the hospitals. We have been providi…,0
2020-10-05 16:53:09,1313160309977288704,RT @sariyyahva_17: Armenia government has once again proved that it is a #Terrorist by targeting civilians and facilities in Ganja! @UNHuma…,0
2020-10-05 16:53:09,1313160309205594112,"RT @AvinyanTigran: Since the first day of the AZ aggression, the #Azerbaijan'i forces have been targeting the settlements &amp; civ. infrastruc…",0
2020-10-05 16:53:09,1313160306844200960,"RT @ulviamammadova: Barbarism and Vandalism!!
Armenia is retaliating, attacking and bombing civil infrastructures, the cities that are away…",1
2020-10-05 16:53:08,1313160305573277697,RT @StuartNorval: 🇦🇿🔊🇦🇲 A dramatic escalation of the Nagorno-Karabakh conflict. Our correspondent @cntrentF24 tells me she's seen and heard…,1
2020-10-05 16:53:08,1313160304298205184,"2 schoolchildren,as  members of one destroyed family,were killed  by Armenian forces' attack to our shell village o… https://t.co/dRldtA2Vdq",0
2020-10-05 16:53:08,1313160303602003970,RT @romibedrossian: A la gente no armenia: les deseo que nunca tengan que experimentar la amenaza de exterminación de su pueblo. Jamás habí…,1
2020-10-05 16:53:08,1313160303354544130,RT @UNWatch: 🇹🇷 Turkey’s illegal practice of sending Syrian mercenaries to fight in the Eastern Mediterranean and Nagorno-Karabakh has been…,1
2020-10-05 16:53:08,1313160302918356992,"RT @ArmenianUnified: Since the very first day of the aggression unleashed by #Azerbaijan, the Azerbaijani Armed Forces have been targeting…",1
2020-10-05 16:53:08,1313160302549176320,"@organomimetic There are some NYT articles filed under ""Europe"" and ""Middle East"" but it's true they are not puttin… https://t.co/qQuOYa4yQk",1
2020-10-05 16:53:07,1313160301852925952,RT @hemideibrahim: Evidence of Armenia's attack on Azerbaijan's critical civilian infrastructure. The rocket landed near the power block in…,0
2020-10-05 16:53:07,1313160299877478400,RT @HikmetHajiyev: Proof of Armenia's delibarate and targeted attack against critical civilian infrastructure of Azerbaijan. #Missile lande…,1
2020-10-05 16:53:07,1313160299839664128,RT @Aziza78847941: Evidence of Armenia's attack on Azerbaijan's critical civilian infrastructure. The rocket landed near the power block in…,1
2020-10-05 16:53:07,1313160299407646722,"RT @France24_en: 🇦🇲 ""#Armenia, and the Armenian people will back the people of #NagornoKarabakh. We cannot leave them undefended.""

Watch t…",1
2020-10-05 16:53:07,1313160297960542208,"crazy how everyone is silent abt armenia rn- america is involved, you should care. america is literally funding aze… https://t.co/Y6kPtzaO71",1
2020-10-05 16:53:06,1313160297012776960,🇦🇲🇦🇿 - Armenia dice que la retirada táctica fue una trampa para emboscar a la tropas azeríes y clama haber matado a… https://t.co/KGelzy7Vkt,0
2020-10-05 16:53:06,1313160296689815553,"RT @KarimiGunel: 10 months old baby who was injured as the result of Armenia’s rocket shoots to 2nd biggest city of Azerbaijan, Ganja📷(10/0…",1
2020-10-05 16:53:06,1313160295800602629,RT @worldecr: Armenia recalls ambassador to Israel over arms sales to Azerbaijan https://t.co/cELZFFScXl,0
2020-10-05 16:53:05,1313160293078401032,"RT @azer_imanzade: 2 schoolchildren,as  members of one destroyed family,were killed  by Armenian forces' attack to our shell village of Nap…",0
2020-10-05 16:53:05,1313160292470325248,RT @KarimiGunel: @Khamzaeva90 Proof of Armenia's deliberate and targeted attack against critical civilian infrastructure of Azerbaijan. #Mi…,1
2020-10-05 16:53:05,1313160292336054272,"RT @France24_en: 🇦🇲 ""#Armenia, and the Armenian people will back the people of #NagornoKarabakh. We cannot leave them undefended.""

Watch t…",1
2020-10-05 16:53:05,1313160291253915653,"@gzeromedia @kmitsotakis @ianbremmer Yeah, maybe I make a memory mistake, but you didn't praise Armenia for a while… https://t.co/aRnENVx2X1",1
2020-10-05 16:53:05,1313160291123855362,"The current #fighting, which began Sept. 27 after months of rising tensions, poses an existential threat because of… https://t.co/zLedJ6Znmf",1
2020-10-05 16:53:05,1313160290377359361,RT @AlasgarovNamig: Armenia government has once again proved that it is a #Terrorist by targeting civilians and facilities in Ganja!@UNHuma…,1
2020-10-05 16:53:05,1313160289869803522,RT @amnesty: The protection of civilians caught in the escalating conflict between #Armenia and #Azerbaijan over the Nagorno-Karabakh regio…,1
2020-10-05 16:53:05,1313160289748049920,"RT @AvinyanTigran: Since the first day of the AZ aggression, the #Azerbaijan'i forces have been targeting the settlements &amp; civ. infrastruc…",0
2020-10-05 16:53:04,1313160287336517633,"RT @AlasgarovNamig: 2 schoolchildren,as  members of one destroyed family,were killed  by Armenian forces' attack to our shell village of Na…",0
2020-10-05 16:53:04,1313160285918818313,RT @ceyhun1878: Evidence of Armenia's attack on Azerbaijan's critical civilian infrastructure. The rocket landed near the power block in Mi…,0
2020-10-05 16:53:03,1313160285163843584,RT @Konul_Mamadzada: Evidence of Armenia's attack on Azerbaijan's critical civilian infrastructure. The rocket landed near the power block…,1
2020-10-05 16:53:03,1313160283117019139,"RT @LukeDCoffey: 🚨Azerbaijani cities of Ganja &amp; Mingachevir under attack *again* by Armenia. Both cities are far from the frontlines. 

✔️G…",0
2020-10-05 16:53:03,1313160282752135170,"RT @Luthienchick: @France24_en @NikolPashinyan @gullivercragg We do not demand pity,we do not demand military and medical help-our only dem…",0
2020-10-05 16:53:03,1313160282546540545,"RT @LukeDCoffey: 🚨Azerbaijani cities of Ganja &amp; Mingachevir under attack *again* by Armenia. Both cities are far from the frontlines. 

✔️G…",0
2020-10-05 16:53:03,1313160281451831297,"RT @TheCarlWeathers: #1 
Our Homeland is under attack. The future of the Armenian Nation is in peril. Azerbaijan and Turkey have launched a…",0
2020-10-05 16:53:02,1313160279233114113,"RT @GunayValizadeh: 🔴HAPPENING NOW‼️

The #Armenia|n Armed Forces are currently firing on settlements in the Ganja city of #Azerbaijan!",1
2020-10-05 16:53:02,1313160279161794561,Proof of Armenia's deliberate and targeted attack against critical civilian infrastructure of Azerbaijan. #Missile… https://t.co/dV9xkxbNd3,0
2020-10-05 16:53:02,1313160278809481216,RT @matthewcassel: My crew and I just left Nagorno-Karabakh where there’s been four days of non-stop bombardment of the capital Stepanakert…,0
2020-10-05 16:53:02,1313160278285193216,RT @NarminKarimova6: Armenia has been using banned boms into the Azerbaijani cities. Missile attacks on our civilians is a evidence of #arm…,0
2020-10-05 16:53:02,1313160276997558272,"RT @Konul_Mamadzada: 2 schoolchildren,as  members of one destroyed family,were killed  by Armenian forces' attack to our shell village of N…",1
2020-10-05 16:53:02,1313160276922044417,"RT @France24_en: 🇦🇲 ""#Armenia, and the Armenian people will back the people of #NagornoKarabakh. We cannot leave them undefended.""

Watch t…",1
2020-10-05 16:53:01,1313160276020211714,"RT @wwwmodgovaz: 3rd BN of 1st motorized rifle regiment of armed forces of Armenia in the ""#Hadrut"" region leaving their combat positions w…",1
2020-10-05 16:53:01,1313160272979415047,"RT @France24_en: 🇦🇲 ""#Armenia, and the Armenian people will back the people of #NagornoKarabakh. We cannot leave them undefended.""

Watch t…",0
2020-10-05 16:53:00,1313160272136241152,RT @ShStepanyan: #Azerbaijani official circles continue disseminating information that has nothing in common with truth. According to the l…,0
2020-10-05 16:52:59,1313160268441059329,RT @SamirAhadoglu: Occupant armed forces of #Armenia just fired more missiles targeting the civilian residential areas in #Ganja city of #A…,1
2020-10-05 16:52:59,1313160266176172033,"RT @JafarzadeGulnar: 2 schoolchildren,as  members of one destroyed family,were killed  by Armenian forces' attack to our shell village of N…",1
2020-10-05 16:52:59,1313160265605808128,#Azeri #Turkish forces chose to attack  #Artsakh on the same day that #turkey attached #Armenia in 1920 - this is n… https://t.co/eCh2Smbh1F,0
2020-10-05 16:52:58,1313160262749433857,"RT @TheCarlWeathers: #1 
Our Homeland is under attack. The future of the Armenian Nation is in peril. Azerbaijan and Turkey have launched a…",1
2020-10-05 16:52:58,1313160262556450816,"RT @France24_en: 🇦🇲 ""#Armenia, and the Armenian people will back the people of #NagornoKarabakh. We cannot leave them undefended.""

Watch t…",1
2020-10-05 16:52:58,1313160262392983554,"RT @turkannq: 2 schoolchildren,as  members of one destroyed family,were killed  by Armenian forces' attack to our shell village of Naphtala…",1
2020-10-05 16:52:57,1313160257904967682,"RT @shaehla: 2 schoolchildren,as  members of one destroyed family,were killed  by Armenian forces' attack to our shell village of Naphtalan…",0
2020-10-05 16:52:57,1313160257384976384,"RT @noclador: People need to chill with the ""Armenian #genocide 2.0"" hysterics.

1) #Armenia isn't being attacked. Not a single shot has be…",1
2020-10-05 16:52:57,1313160257200418818,"RT @LukeDCoffey: 🚨Azerbaijani cities of Ganja &amp; Mingachevir under attack *again* by Armenia. Both cities are far from the frontlines. 

✔️G…",0
2020-10-05 16:52:56,1313160253752606722,"RT @ArmenianUnified: Since the very first day of the aggression unleashed by #Azerbaijan, the Azerbaijani Armed Forces have been targeting…",0
2020-10-05 16:52:56,1313160252481699840,RT @ArmenianUnified: This fundraising has been transformed into an all-#Armenia/n global great movement thanks to involvement of people fro…,1
2020-10-05 16:52:56,1313160252100161538,The main mission of @OSCE is protecting human rights. Human rights of civil people of #Azerbaijan are violated by t… https://t.co/jKvp2Nc3Sb,0
2020-10-05 16:52:55,1313160250246258689,"RT @AuroraIntel: Azerbaijanis announce the following villages captured. 

#Azerbaijan #Armenia #Artsakh
[Knish] https://t.co/eOP1NSCTZD",1
2020-10-05 16:52:55,1313160248585191425,"RT @ArmenianUnified: Since the very first day of the aggression unleashed by #Azerbaijan, the Azerbaijani Armed Forces have been targeting…",1
2020-10-05 16:52:55,1313160247545073664,"RT @kamrannabiyeff: 2 schoolchildren,as  members of one destroyed family,were killed  by Armenian forces' attack to our shell village of Na…",1
2020-10-05 16:52:54,1313160246915936256,"RT @NarminNoqte: ‼️URGENT
Ganja are being shelled by the Armenian armed forces.  Also third round of rocket strike hit #Ganja a few minutes…",0
2020-10-05 16:52:54,1313160246664351744,"RT @SadigovaFidan: 2 schoolchildren,as members of one destroyed family,were killed by Armenian forces' attack to our shell village of Napht…",1
2020-10-05 16:52:54,1313160246349778944,RT @KarimiGunel: Proof of Armenia's deliberate and targeted attack against critical civilian infrastructure of Azerbaijan. #Missile landed…,0
2020-10-05 16:52:54,1313160245724811264,"I will send 1 leg only from the 2 legs 5u maxbets. 

5u maxbet 

Degefors ML ( start in 20mn) 🇸🇪  1.34

Albania Dou… https://t.co/ZTeiiUVaEB",1
2020-10-05 16:52:54,1313160244768518152,RT @MarioSg777: El Ministerio de Defensa de #Armenia publica imágenes de la destrucción de camiones con personal de las Fuerzas Armadas de…,0
2020-10-05 16:52:54,1313160243820597250,"RT @ShStepanyan: The Azerbaijani side, with no single piece of evidence, now declares that the Armed Forces of Armenia have allegedly targe…",0
2020-10-05 16:52:53,1313160239861161984,"RT @thedemiroji: Amerika'da yaşayan siyahi insanlar, Ermeniler'in saldırısına karşı Mustafa Kemal Atatürk heykeli önünde nöbet tutmaya başl…",0
2020-10-05 16:52:52,1313160238414147585,RT @Aziza78847941: Evidence of Armenia's attack on Azerbaijan's critical civilian infrastructure. The rocket landed near the power block in…,0
2020-10-05 16:52:52,1313160237747179521,@immortalX100 Didn't know that was a word but okay plus armenia is the one violating war laws.,1
2020-10-05 16:52:52,1313160236233039874,"RT @France24_en: 🇦🇲 ""#Armenia, and the Armenian people will back the people of #NagornoKarabakh. We cannot leave them undefended.""

Watch t…",0
2020-10-05 16:52:51,1313160234068856833,"RT @AuroraIntel: Azerbaijanis announce the following villages captured. 

#Azerbaijan #Armenia #Artsakh
[Knish] https://t.co/eOP1NSCTZD",0
2020-10-05 16:52:51,1313160233880104960,"RT @Finanzas_Times: GUERRA 🇦🇿 #Azerbaiyán 🇦🇲 #Armenia 

Bombardeo sobre #Stepanakert #Artsaj https://t.co/aZS7Ga9HNH",0
2020-10-05 16:52:51,1313160232135204869,"RT @bahruz8888: 2 schoolchildren,as  members of one destroyed family,were killed  by Armenian forces' attack to our shell village of Naphta…",0
2020-10-05 16:52:51,1313160232034598913,"RT @kamrannabiyeff: 2 schoolchildren,as  members of one destroyed family,were killed  by Armenian forces' attack to our shell village of Na…",1
2020-10-05 16:52:51,1313160231472553986,"RT @France24_en: 🇦🇲 ""#Armenia, and the Armenian people will back the people of #NagornoKarabakh. We cannot leave them undefended.""

Watch t…",1
2020-10-05 16:52:51,1313160230969184256,RT @arzu__z: Evidence of Armenia's attack on Azerbaijan's critical civilian infrastructure. The rocket landed near the power block in Minga…,0
2020-10-05 16:52:50,1313160229882933252,"RT @France24_en: 🇦🇲 ""#Armenia, and the Armenian people will back the people of #NagornoKarabakh. We cannot leave them undefended.""

Watch t…",0
2020-10-05 16:52:50,1313160228561727489,"RT @NargizSakin: 2 schoolchildren,as  members of one destroyed family,were killed  by Armenian forces' attack to our shell village of Napht…",1
2020-10-05 16:52:50,1313160228096139264,@LukeDCoffey @CNN @CNNPolitics Armenia is attacking cities of Azerbaijan that are far away from war zone.… https://t.co/AsmiPQN5Oj,0
2020-10-05 16:52:50,1313160226997243910,"RT @BoseAvinandan: @narendramodi @IsraeliPM @netanyahu @narendramodi
Also about Ajerbhaijaan and Armenia conflict , I guess 🤔, And security…",1
2020-10-05 16:52:50,1313160226770694146,"RT @AbaslTuran: 2 schoolchildren,as  members of one destroyed family,were killed  by Armenian forces' attack to our shell village of Naphta…",1
2020-10-05 16:52:50,1313160226577809411,Proof of Armenia's deliberate and targeted attack against critical civilian infrastructure of Azerbaijan. #Missile… https://t.co/nhKf2iggYx,0
2020-10-05 16:52:49,1313160225285967873,"RT @Eire_QC: Just released footage from the Armenian Foreign Ministry. The capital of Nagorno-Karabakh, Stepanakert, again under Azerbaijan…",1
2020-10-05 16:52:49,1313160224778457090,#NagornoKarabakh: @amnesty calls on both sides to adhere to IHL &amp; protect civilians. Armenia &amp; Azerbaijan should bo… https://t.co/deKzg0qMj5,1
2020-10-05 16:52:49,1313160224694513666,RT @matthewcassel: The people of Nagorno-Karabakh are almost entirely ethnic Armenians and want to be independent or join Armenia. But more…,1
2020-10-05 16:52:49,1313160224539316225,"RT @Jojare2: Dan a Iván Duque como fijo ganador del Nobel de paz, por su efectiva mediación en el conflicto entre Armenia y Azerbaiyán.",0
2020-10-05 16:52:49,1313160224321175554,RT @iam_seldjan: #new #flag #armenia 😂😂😂 https://t.co/hdeImhw4TH,1
2020-10-05 16:52:49,1313160222651887617,"RT @gunay_hajizada: #Armenia continues its violent missile/rocket attacks against #Ganja, #Mingachevir,#Barda,#Tartar and other major citie…",0
2020-10-05 16:52:48,1313160220965822464,RT @UNWatch: 🇹🇷 Turkey’s illegal practice of sending Syrian mercenaries to fight in the Eastern Mediterranean and Nagorno-Karabakh has been…,0
2020-10-05 16:52:48,1313160220407812096,I’ve been monitoring the war front in Armenia since day one. I’ve also been monitoring the silence from the West.… https://t.co/0EZycb5aHs,0
2020-10-05 16:52:48,1313160219162292224,"@France24_en @NikolPashinyan @gullivercragg We do not demand pity,we do not demand military and medical help-our on… https://t.co/J1qTY47CoF",1
2020-10-05 16:52:48,1313160218314932225,"RT @bayramov_jeyhun: Had ☎️ with @OSCE Minsk Group co-chairs 🇫🇷🇷🇺🇺🇸.

Expressed serious concern on #Armenia’s deliberate shelling of 🇦🇿i ci…",1
2020-10-05 16:52:47,1313160217740353536,RT @armenia_e: Mon peuple est fort et courageux ! Ensemble on y arrivera! 🇦🇲❤️💪🏼 #ՀԱՂԹԵԼՈՒԵՆՔ #ArtsakhStrong #ArtsakhIsArmenia #Armenia htt…,0
2020-10-05 16:52:47,1313160215727165440,"RT @ArmenianUnified: Since the very first day of the aggression unleashed by #Azerbaijan, the Azerbaijani Armed Forces have been targeting…",1
2020-10-05 16:52:47,1313160214707949568,"RT @Magooa_: 2 schoolchildren,as  members of one destroyed family,were killed  by Armenian forces' attack to our shell village of Naphtalan…",1
2020-10-05 16:52:46,1313160211981508608,"RT @aldin_ww: Clearest video so far showing #Azerbaijan use of #cluster munition on #Stepanakert, #NagornoKarabakh.
#Armenia https://t.co/o…",1
2020-10-05 16:52:46,1313160211100774403,"RT @France24_en: 🇦🇲 ""#Armenia, and the Armenian people will back the people of #NagornoKarabakh. We cannot leave them undefended.""

Watch t…",0
2020-10-05 16:52:45,1313160207942529030,"RT @France24_en: 🇦🇲 ""#Armenia, and the Armenian people will back the people of #NagornoKarabakh. We cannot leave them undefended.""

Watch t…",0
2020-10-05 16:52:44,1313160205031673856,"RT @ShStepanyan: Since the very first day of the aggression unleashed by #Azerbaijan, the Azerbaijani Armed Forces have been targeting the…",1
2020-10-05 16:52:43,1313160197628624896,"RT @IsakowiczZalesk: Manifestacja #Warszawa przeciw muzułmańskiej agresji na #Armenia #Ormianie. 
Dobrze, że są media niezależne, które w p…",1
2020-10-05 16:52:43,1313160197414825985,"RT @LukeDCoffey: 🚨Azerbaijani cities of Ganja &amp; Mingachevir under attack *again* by Armenia. Both cities are far from the frontlines. 

✔️G…",1
2020-10-05 16:52:42,1313160196273905664,"RT @MHP_1071: This is direct savagery, fascism. Armenia must immediately stop this treacherous step and withdraw unconditionally from the o…",1
2020-10-05 16:52:42,1313160195980365824,"RT @sha1an_: STOP🛑
ARMENIAN AGGRESSION❗
This kid was hurt after Armenia's mass missile bombardment of #Ganja city!
This is a country that w…",0
2020-10-05 16:52:42,1313160195409940481,RT @NasimiAghayev: Sharing @azconsulatela’s booklet on #Karabakh in an easily navigable online format. #Armenia #Azerbaijan #NagornoKarabak…,1
2020-10-05 16:52:42,1313160194726203392,"@narendramodi @IsraeliPM @netanyahu @narendramodi
Also about Ajerbhaijaan and Armenia conflict , I guess 🤔, And sec… https://t.co/MNJyYt6Y1d",1
2020-10-05 16:52:42,1313160194466156553,"RT @ArmenianUnified: Since the very first day of the aggression unleashed by #Azerbaijan, the Azerbaijani Armed Forces have been targeting…",1
2020-10-05 16:52:42,1313160193853788160,"RT @Magooa_: 2 schoolchildren,as  members of one destroyed family,were killed  by Armenian forces' attack to our shell village of Naphtalan…",0
2020-10-05 16:52:41,1313160189286244354,RT @matthewcassel: My crew and I just left Nagorno-Karabakh where there’s been four days of non-stop bombardment of the capital Stepanakert…,1
2020-10-05 16:52:41,1313160189110087681,Região da Armênia dentro do Azerbaijão sendo atacada. De casando o verbo. Registrado. https://t.co/WbH8ANL10x,0
2020-10-05 16:52:40,1313160188443070464,"Armenia and Azerbaijan clash as Iran works on peace plan

https://t.co/yDyTuxb58l https://t.co/hd6yDEviPS",0
2020-10-05 16:52:40,1313160187579166723,"RT @ArmenianUnified: Since the very first day of the aggression unleashed by #Azerbaijan, the Azerbaijani Armed Forces have been targeting…",1
2020-10-05 16:52:39,1313160183212838912,"RT @Serg1__: Dear friends, Armenians and especially friends from abroad, if you want to support Armenia, the best way is to donate and enco…",1
2020-10-05 16:52:39,1313160182805991432,"RT @MakhmudSehla: Where is your heart ????

❗ GANJA CITY OF AZERBAIJAN (500,000 CITIZENS), 60 KM FROM THE FRONTLINE WITH ARMENIA IS BEING U…",0
